2015-12-02 23:01:46.494191,Let Your Thoughts Fly Away,Dilated Peoples,failed
2015-12-02 23:02:05.459788,Let Your Thoughts Fly Away,Dilated Peoples,failed
2015-12-02 23:03:21.900560,Let Your Thoughts Fly Away,Dilated Peoples,failed
2015-12-02 23:04:05.607227,Let Your Thoughts Fly Away,Dilated Peoples,failed
2015-12-02 23:06:05.938719,Let Your Thoughts Fly Away,Dilated Peoples,failed
2015-12-02 23:11:14.028687,Perfect Day,Lou Reed,failed
2015-12-02 23:12:05.367255,Perfect Day,Lou Reed,failed
2015-12-02 23:14:06.459011,Perfect Day,Lou Reed, Jade
2015-12-02 23:18:50.683305,Here,Alessia Cara, Jade
2015-12-02 23:20:44.820354,repeat
2015-12-02 23:22:06.235354,repeat
2015-12-02 23:24:05.407708,Go feat. Q-Tip,The Chemical Brothers, Jade
2015-12-02 23:26:07.493541,repeat
2015-12-02 23:28:06.374840,Paradise,Coldplay, Jade
2015-12-02 23:30:07.755605,repeat
2015-12-02 23:32:06.331313,The Light Is Clear In My Eyes,Moby and The Void Pacific Choir, Jade
2015-12-02 23:34:12.691783,repeat
2015-12-02 23:36:04.895507,failed
2015-12-02 23:38:07.498906,failed
2015-12-02 23:40:05.610780,failed
2015-12-02 23:42:05.600120,failed
2015-12-02 23:44:05.937555,Northern Highway,Martin Courtney, Jade
2015-12-02 23:46:04.919432,Tunic (Song For Karen),Sonic Youth, Jade
2015-12-02 23:48:06.049157,repeat
2015-12-02 23:50:10.579809,repeat
2015-12-02 23:52:04.966449,repeat
2015-12-02 23:54:07.958347,Broken Heart,Dr. Dog, Jade
2015-12-02 23:56:06.237696,repeat
2015-12-02 23:58:05.953501,The Joke Explained,Wilco, Jade
2015-12-03 00:00:06.027670,Same Thing Coming,Mixed Blood Majority, Jade
2015-12-03 00:02:08.474900,repeat
2015-12-03 00:04:05.568990,Rave On,Buddy Holly, Jade
2015-12-03 00:06:06.367553,Boys In The Street,Greg Holden, Jade
2015-12-03 00:08:07.251902,repeat
2015-12-03 00:10:05.664479,Something Is Squeezing My Skull,Morrissey, Jade
2015-12-03 00:12:05.427907,repeat
2015-12-03 00:14:05.523220,Submarines,The Lumineers, Lindsay Kimball
2015-12-03 00:16:05.607717,Angels,Chance the Rapper, Lindsay Kimball
2015-12-03 00:18:10.961012,Alison,Elvis Costello, Lindsay Kimball
2015-12-03 00:20:05.358536,repeat
2015-12-03 00:22:05.634531,Lights On,Big Grams, Lindsay Kimball
2015-12-03 00:24:09.420572,repeat
2015-12-03 00:26:05.900319,Just Say Yes,Snow Patrol, Lindsay Kimball
2015-12-03 00:28:05.526542,repeat
2015-12-03 00:30:08.404410,repeat
2015-12-03 00:32:05.932900,Lampshades on Fire,Modest Mouse, Lindsay Kimball
2015-12-03 00:34:05.187455,repeat
2015-12-03 00:36:06.673815,Dead Flowers,The Rolling Stones, Lindsay Kimball
2015-12-03 00:38:06.160714,repeat
2015-12-03 00:40:05.602453,When We Were Young,Adele, Lindsay Kimball
2015-12-03 00:42:06.942336,repeat
2015-12-03 00:44:06.083777,repeat
2015-12-03 00:46:06.203202,No Room In Frame,Death Cab For Cutie, Lindsay Kimball
2015-12-03 00:48:07.444702,repeat
2015-12-03 00:50:05.878091,Restless,New Order, Lindsay Kimball
2015-12-03 00:52:06.267983,Twilight,U2, Lindsay Kimball
2015-12-03 00:54:07.291212,repeat
2015-12-03 00:56:06.136740,Return To The Moon,EL VY, Lindsay Kimball
2015-12-03 00:58:06.006122,repeat
2015-12-03 01:00:08.192866,repeat
2015-12-03 01:02:04.937271,Shame,Bad Bad Hats, Lindsay Kimball
2015-12-03 01:04:05.492241,failed
2015-12-03 01:06:10.507936,failed
2015-12-03 01:08:05.591709,Stockholm,Jason Isbell, Lindsay Kimball
2015-12-03 01:10:05.538593,In Bloom,Nirvana, Lindsay Kimball
2015-12-03 01:12:19.755832,repeat
2015-12-03 01:14:05.898534,repeat
2015-12-03 01:16:04.961757,Leaving the City,Joanna Newsom, Lindsay Kimball
2015-12-03 01:18:08.205939,Big Decisions,My Morning Jacket, Lindsay Kimball
2015-12-03 01:20:05.813273,repeat
2015-12-03 01:22:05.823211,repeat
2015-12-03 01:24:06.675357,Common Girl,Beach House, Lindsay Kimball
2015-12-03 01:26:05.890264,Oh My God feat. Lily Allen,Mark Ronson, Lindsay Kimball
2015-12-03 01:28:05.903850,repeat
2015-12-03 01:30:07.007692,Walk The Wire,Boy and Bear, Lindsay Kimball
2015-12-03 01:32:06.212010,repeat
2015-12-03 01:34:06.239549,American Woman,The Guess Who, Lindsay Kimball
2015-12-03 01:36:07.166736,repeat
2015-12-03 01:38:06.025337,Bros,Wolf Alice, Lindsay Kimball
2015-12-03 01:40:05.978950,repeat
2015-12-03 01:42:06.166461,Untitled (How Does It Feel),D'Angelo, Lindsay Kimball
2015-12-03 01:44:05.319134,repeat
2015-12-03 01:46:05.425480,repeat
2015-12-03 01:48:17.955121,failed
2015-12-03 01:50:05.369090,Closer You Are,Guided By Voices, Lindsay Kimball
2015-12-03 01:52:05.451781,Under The Pressure,The War on Drugs, Lindsay Kimball
2015-12-03 01:54:06.400037,Closer You Are,Guided By Voices, Lindsay Kimball
2015-12-03 01:56:05.391293,Humanize,Lizzo, Lindsay Kimball
2015-12-03 01:58:05.331092,repeat
2015-12-03 02:00:07.302324,Under The Pressure,The War on Drugs, Lindsay Kimball
2015-12-03 02:02:05.759901,repeat
2015-12-03 02:04:06.104110,repeat
2015-12-03 02:06:06.229441,Gunga Din,The Libertines, Lindsay Kimball
2015-12-03 02:08:05.988655,Under The Pressure,The War on Drugs, Lindsay Kimball
2015-12-03 02:10:06.153637,repeat
2015-12-03 02:12:07.375646,Constructive Summer,The Hold Steady, Mac Wilson
2015-12-03 02:14:06.241685,repeat
2015-12-03 02:16:05.268788,LA Lately,Israel Nash, Mac Wilson
2015-12-03 02:18:06.266295,Black and White,The Staves, Mac Wilson
2015-12-03 02:20:05.325690,repeat
2015-12-03 02:22:05.296372,Novocaine For The Soul,Eels, Mac Wilson
2015-12-03 02:24:05.827132,failed
2015-12-03 02:26:05.317296,failed
2015-12-03 02:28:04.616983,Scar Tissue,Red Hot Chili Peppers, Mac Wilson
2015-12-03 02:30:09.615358,repeat
2015-12-03 02:32:08.655597,repeat
2015-12-03 02:34:05.663028,repeat
2015-12-03 02:36:06.639362,Dead Fox,Courtney Barnett, Mac Wilson
2015-12-03 02:38:05.695488,failed
2015-12-03 02:40:05.422458,failed
2015-12-03 02:42:06.410685,Dreams,Beck, Mac Wilson
2015-12-03 02:44:06.304973,repeat
2015-12-03 02:46:06.113969,repeat
2015-12-03 02:48:06.438608,Heartbroken in Love,Bones and Beeker, Mac Wilson
2015-12-03 02:50:05.257540,In the Heat Of The Moment,Noel Gallagher's High Flying Birds, Mac Wilson
2015-12-03 02:52:04.549741,repeat
2015-12-03 02:54:09.162247,Over You,The Honeydogs, Mac Wilson
2015-12-03 02:56:05.281276,repeat
2015-12-03 02:58:05.584252,The Things I Regret,Brandi Carlile, Mac Wilson
2015-12-03 03:00:05.381673,repeat
2015-12-03 03:02:05.688665,Muse,G. Love and Special Sauce, Mac Wilson
2015-12-03 03:04:06.703610,repeat
2015-12-03 03:06:05.934839,She's a Woman (And Now He Is a Man),Husker Du, Mac Wilson
2015-12-03 03:08:05.787673,Chain My Name,Polica, Mac Wilson
2015-12-03 03:10:15.207961,repeat
2015-12-03 03:12:05.509105,El Scorcho,Weezer, Mac Wilson
2015-12-03 03:14:06.092372,repeat
2015-12-03 03:16:07.177884,Sea Calls Me Home,Julia Holter, Mac Wilson
2015-12-03 03:18:04.531013,repeat
2015-12-03 03:20:05.318970,Rent I Pay,Spoon, Mac Wilson
2015-12-03 03:22:05.662270,repeat
2015-12-03 03:24:05.222421,failed
2015-12-03 03:26:05.312664,failed
2015-12-03 03:28:05.253738,Laundry Room,The Avett Brothers, Mac Wilson
2015-12-03 03:30:05.269773,repeat
2015-12-03 03:32:05.735321,Why Would I Now,The Decemberists, Mac Wilson
2015-12-03 03:34:05.792327,repeat
2015-12-03 03:36:05.137097,I Saw The Light,Hank Williams, Mac Wilson
2015-12-03 03:38:06.973941,Love Me,The 1975, Mac Wilson
2015-12-03 03:40:06.094660,repeat
2015-12-03 03:42:06.186203,Control,John Mark Nelson, Mac Wilson
2015-12-03 03:44:06.526887,repeat
2015-12-03 03:46:06.027158,Goddess On A Hiway,Mercury Rev, Mac Wilson
2015-12-03 03:48:06.159679,repeat
2015-12-03 03:50:09.099482,Dissolve Me,Alt-J, Mac Wilson
2015-12-03 03:52:06.039475,repeat
2015-12-03 03:54:05.256388,Finer Things feat. Dem Atlas,Atmosphere, Mac Wilson
2015-12-03 03:56:06.037699,repeat
2015-12-03 03:58:05.271928,repeat
2015-12-03 04:00:05.249193,Honest,Fury Things, Mac Wilson
2015-12-03 04:02:10.619835,Short Movie,Laura Marling, Mac Wilson
2015-12-03 04:04:05.713492,repeat
2015-12-03 04:06:05.119939,Ms. Hospital Corners,The Envy Corps, Mac Wilson
2015-12-03 04:08:06.651977,repeat
2015-12-03 04:10:05.510428,Secret Heart,Feist, Mac Wilson
2015-12-03 04:12:06.016261,repeat
2015-12-03 04:14:07.000049,Ch-Ching,Chairlift, Mac Wilson
2015-12-03 04:16:05.414036,repeat
2015-12-03 04:18:06.094368,Femme Fatale,The Velvet Underground, Mac Wilson
2015-12-03 04:20:08.525522,repeat
2015-12-03 04:22:06.100879,Never Ending Circles,CHVRCHES, Mac Wilson
2015-12-03 04:24:06.290887,Without You,Eddie Vedder, Mac Wilson
2015-12-03 04:26:14.276954,repeat
2015-12-03 04:28:04.674263,Blue Bucket of Gold (Remix),Sufjan Stevens, Mac Wilson
2015-12-03 04:30:05.311274,repeat
2015-12-03 04:32:06.143861,failed
2015-12-03 04:34:05.610096,failed
2015-12-03 04:36:05.764132,Heart Of Gold,Neil Young, Mac Wilson
2015-12-03 04:38:05.679725,Stay In My Corner,The Arcs, Mac Wilson
2015-12-03 04:40:05.968425,repeat
2015-12-03 04:42:06.159869,Bad Blood,Ryan Adams, Mac Wilson
2015-12-03 04:44:06.015694,repeat
2015-12-03 04:46:05.510098,Push Pull,Purity Ring, Mac Wilson
2015-12-03 04:48:07.191296,repeat
2015-12-03 04:50:06.220548,Change,Tears for Fears, Mac Wilson
2015-12-03 04:52:06.102972,repeat
2015-12-03 04:54:06.982156,St. Jude,Florence and the Machine, Mac Wilson
2015-12-03 04:56:05.431501,repeat
2015-12-03 04:58:05.485729,Capable Of Anything,Ben Folds, Mac Wilson
2015-12-03 05:00:05.487782,repeat
2015-12-03 05:02:05.359618,Bored in the USA,Father John Misty, Mac Wilson
2015-12-03 05:04:05.471513,repeat
2015-12-03 05:06:05.495245,Don't Just Sit There,Lucius, Mac Wilson
2015-12-03 05:08:20.123896,repeat
2015-12-03 05:10:05.760312,Do You Remember Rock 'n Roll Radio,Ramones, Mac Wilson
2015-12-03 05:12:05.658871,repeat
2015-12-03 05:14:05.779904,Dancing In the Dark,Hot Chip, Mac Wilson
2015-12-03 05:16:05.855878,repeat
2015-12-03 05:18:06.017791,Let It Happen,Tame Impala, Mac Wilson
2015-12-03 05:20:09.219181,repeat
2015-12-03 05:22:05.241137,repeat
2015-12-03 05:24:05.910422,repeat
2015-12-03 05:26:05.971665,repeat
2015-12-03 05:28:05.921446,Lies,Low, Mac Wilson
2015-12-03 05:30:05.944514,repeat
2015-12-03 05:32:05.450476,That Old Black Hole,Dr. Dog, Mac Wilson
2015-12-03 05:34:05.362647,Friends,Raury, Mac Wilson
2015-12-03 05:36:06.401668,repeat
2015-12-03 05:38:05.296691,repeat
2015-12-03 05:40:05.698824,Strange Fruit,Billie Holiday, Mac Wilson
2015-12-03 05:42:06.996051,Magnets feat. Lorde,Disclosure, Mac Wilson
2015-12-03 05:44:05.164835,repeat
2015-12-03 05:46:05.681595,Saint Cecilia,Foo Fighters, Mac Wilson
2015-12-03 05:48:05.832148,repeat
2015-12-03 05:50:05.853257,failed
2015-12-03 05:52:05.870058,failed
2015-12-03 05:54:05.761173,Lazaretto,Jack White, Mac Wilson
2015-12-03 05:56:05.692426,repeat
2015-12-03 05:58:05.775859,I'm an Outlaw,Kurt Vile, Mac Wilson
2015-12-03 06:00:05.894983,repeat
2015-12-03 06:02:05.405450,repeat
2015-12-03 06:04:05.145904,failed
2015-12-03 06:06:05.373190,Terrified,The Rural Alberta Advantage, Mac Wilson
2015-12-03 06:08:04.827595,repeat
2015-12-03 06:10:05.741029,Wildest Moments,Jessie Ware, Mac Wilson
2015-12-03 06:12:05.819309,TVC 15,David Bowie,": Jade, Sean McPherson"
2015-12-03 06:14:05.079114,repeat
2015-12-03 06:16:05.707886,repeat
2015-12-03 06:18:05.629555,The Life You Chose,Jason Isbell,": Jade, Sean McPherson"
2015-12-03 06:20:05.774261,repeat
2015-12-03 06:22:05.761969,This Head I Hold,Electric Guest,": Jade, Sean McPherson"
2015-12-03 06:24:05.082443,repeat
2015-12-03 06:26:05.702654,Hello,Adele,": Jade, Sean McPherson"
2015-12-03 06:28:05.848069,repeat
2015-12-03 06:30:05.786267,Smooth Sailin',Leon Bridges,": Jade, Sean McPherson"
2015-12-03 06:32:05.259499,repeat
2015-12-03 06:34:04.768486,repeat
2015-12-03 06:36:05.448715,repeat
2015-12-03 06:38:05.292215,repeat
2015-12-03 06:40:05.826110,"Archie, Marry Me",Alvvays,": Jade, Sean McPherson"
2015-12-03 06:42:05.573409,Alexandra,Hamilton Leithauser,": Jade, Sean McPherson"
2015-12-03 06:44:05.580602,repeat
2015-12-03 06:46:05.828566,repeat
2015-12-03 06:48:05.027211,repeat
2015-12-03 06:50:05.703454,Honey Bee,Muddy Waters,": Jade, Sean McPherson"
2015-12-03 06:52:05.638060,Sittin' Here,St. Germain,": Jade, Sean McPherson"
2015-12-03 06:54:05.707230,repeat
2015-12-03 06:56:05.854594,Even Better Than the Real Thing,U2,": Jade, Sean McPherson"
2015-12-03 06:58:05.068204,repeat
2015-12-03 07:00:05.785288,repeat
2015-12-03 07:02:05.150791,repeat
2015-12-03 07:04:05.232621,O Valencia!,The Decemberists,": Jade, Sean McPherson"
2015-12-03 07:06:05.499948,repeat
2015-12-03 07:08:05.259769,repeat
2015-12-03 07:10:05.753003,Title and Registration,Death Cab for Cutie,": Jade, Sean McPherson"
2015-12-03 07:12:05.579482,repeat
2015-12-03 07:14:05.557668,"Radio, Radio",Elvis Costello and The Attractions,": Jade, Sean McPherson"
2015-12-03 07:16:05.527685,repeat
2015-12-03 07:18:05.521940,failed
2015-12-03 07:20:05.906241,Mess Around,Cage The Elephant,": Jade, Sean McPherson"
2015-12-03 07:22:06.388735,repeat
2015-12-03 07:24:06.087816,Written In Reverse,Spoon,": Jade, Sean McPherson"
2015-12-03 07:26:05.569671,repeat
2015-12-03 07:28:05.619808,failed
2015-12-03 07:30:10.191753,failed
2015-12-03 07:32:06.072138,failed
2015-12-03 07:34:29.565961,failed
2015-12-03 07:36:06.147130,failed
2015-12-03 07:38:05.556911,failed
2015-12-03 07:40:05.502590,Under The Influence,Elle King,": Jade, Sean McPherson"
2015-12-03 07:42:05.756701,repeat
2015-12-03 07:44:10.005083,Don't Wanna Fight,Alabama Shakes,": Jade, Sean McPherson"
2015-12-03 07:46:11.373766,repeat
2015-12-03 07:48:05.939167,Too High,Stevie Wonder,": Jade, Sean McPherson"
2015-12-03 07:50:08.298224,repeat
2015-12-03 07:54:47.424417,Adventure Of A Lifetime,Coldplay,": Jade, Sean McPherson"
2015-12-03 07:54:49.958149,repeat
2015-12-03 07:56:06.572132,repeat
2015-12-03 07:58:06.035207,repeat
2015-12-03 08:00:05.406115,Rise Up,Andra Day,": Jade, Sean McPherson"
2015-12-03 08:02:05.808062,repeat
2015-12-03 08:04:05.030951,failed
2015-12-03 08:06:05.854944,failed
2015-12-03 08:08:06.662625,failed
2015-12-03 08:10:05.394494,failed
2015-12-03 08:12:05.981797,Them Changes,Thundercat,": Jade, Sean McPherson"
2015-12-03 08:14:05.949966,repeat
2015-12-03 08:16:08.271461,repeat
2015-12-03 08:20:56.371218,Sheela-Na-Gig,PJ Harvey,": Jade, Sean McPherson"
2015-12-03 08:21:00.321768,repeat
2015-12-03 08:22:06.270941,repeat
2015-12-03 08:30:07.750417,Snakeskin,Deerhunter,": Jade, Sean McPherson"
2015-12-03 08:30:14.708065,repeat
2015-12-03 08:32:43.888980,repeat
2015-12-03 08:38:22.229384,Ditmas,Mumford and Sons,": Jade, Sean McPherson"
2015-12-03 08:38:24.255652,repeat
2015-12-03 08:38:24.937995,repeat
2015-12-03 08:40:05.461065,Tree By The River,Iron and Wine,": Jade, Sean McPherson"
2015-12-03 08:42:05.611216,repeat
2015-12-03 08:44:07.271447,failed
2015-12-03 08:46:05.457061,failed
2015-12-03 08:48:05.385546,failed
2015-12-03 08:50:05.836220,failed
2015-12-03 08:52:05.859436,failed
2015-12-03 08:55:14.040865,Shame,Bad Bad Hats,": Jade, Sean McPherson"
2015-12-03 08:56:05.414952,repeat
2015-12-03 08:58:05.360047,David Watts,The Jam,": Jade, Sean McPherson"
2015-12-03 09:00:05.652049,repeat
2015-12-03 09:02:07.107710,Lover Come Back,City and Colour,": Jade, Sean McPherson"
2015-12-03 09:04:06.801666,repeat
2015-12-03 09:06:07.008575,Boozophilia,Low Cut Connie,": Jade, Sean McPherson"
2015-12-03 09:08:09.366970,repeat
2015-12-03 09:13:14.819546,The Joke Explained,Wilco,": Jade, Sean McPherson"
2015-12-03 09:15:18.859781,repeat
2015-12-03 09:31:56.235138,Put A Flower In Your Pocket,The Arcs,": Jade, Sean McPherson"
2015-12-03 09:33:05.169141,repeat
2015-12-03 09:36:44.280029,failed
2015-12-03 10:16:38.880487,What Kind of Man,Florence and the Machine, Mac Wilson
